https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/083#1#Accommodation services#Broadcasting and publishing services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0831#1#Accommodation services#Broadcasting services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/032#1#Accommodation services#Civil and fire protection services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0321#1#Accommodation services#Civil protection services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/075#1#Accommodation services#Community health services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0759#1#Accommodation services#Community health services not elsewhere classified
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0751#1#Accommodation services#Community mental health services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/082#1#Accommodation services#Cultural services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0829#1#Accommodation services#Cultural services not elsewhere classified
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0723#1#Accommodation services#Dental services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0821#1#Accommodation services#Film production services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0322#1#Accommodation services#Fire protection services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/01#1#Accommodation services#General Public Services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0731#1#Accommodation services#General hospital services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0721#1#Accommodation services#General medical services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0131#1#Accommodation services#General personnel services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0199#1#Accommodation services#General public services not elsewhere classified
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/019#1#Accommodation services#General public services not elsewhere classified
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/013#1#Accommodation services#General services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0139#1#Accommodation services#General services not elsewhere classified
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/073#1#Accommodation services#Hospital services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0733#1#Accommodation services#Medical and maternity centre services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/1142#1#Accommodation services#Non-urban railway transport freight services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/1143#1#Accommodation services#Non-urban railway transport passenger services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/1133#1#Accommodation services#Non-urban water transport services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0734#1#Accommodation services#Nursing and convalescent home services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/072#1#Accommodation services#Outpatient services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0132#1#Accommodation services#Overall planning and statistical services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0724#1#Accommodation services#Paramedical services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0311#1#Accommodation services#Police services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/031#1#Accommodation services#Police services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/076#1#Accommodation services#Public health services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0761#1#Accommodation services#Public health services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0832#1#Accommodation services#Publishing services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0811#1#Accommodation services#Recreational and sporting services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/081#1#Accommodation services#Recreational and sporting services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0841#1#Accommodation services#Religious and other community services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/084#1#Accommodation services#Religious and other community services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0151#1#Accommodation services#Research and development - general public services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/015#1#Accommodation services#Research and development - general public services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0732#1#Accommodation services#Specialised hospital services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0722#1#Accommodation services#Specialised medical services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/095#1#Accommodation services#Subsidiary services to education
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/0959#1#Accommodation services#Subsidiary services to education not elsewhere classified
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/1141#1#Accommodation services#Urban railway transport services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/1132#1#Accommodation services#Urban water transport freight services
https://data.naa.gov.au/def/agift/Accommodation-services#http://linked.data.gov.au/def/cofog-a/1131#1#Accommodation services#Urban water transport passenger services
https://data.naa.gov.au/def/agift/Administrative-law#http://linked.data.gov.au/def/cofog-a/033#1#Administrative law#Law courts
https://data.naa.gov.au/def/agift/Administrative-law#http://linked.data.gov.au/def/cofog-a/0331#1#Administrative law#Law courts
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/083#1#Adoption services#Broadcasting and publishing services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0831#1#Adoption services#Broadcasting services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/032#1#Adoption services#Civil and fire protection services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0321#1#Adoption services#Civil protection services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/075#1#Adoption services#Community health services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0759#1#Adoption services#Community health services not elsewhere classified
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0751#1#Adoption services#Community mental health services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/082#1#Adoption services#Cultural services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0829#1#Adoption services#Cultural services not elsewhere classified
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0723#1#Adoption services#Dental services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0821#1#Adoption services#Film production services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0322#1#Adoption services#Fire protection services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/01#1#Adoption services#General Public Services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0731#1#Adoption services#General hospital services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0721#1#Adoption services#General medical services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0131#1#Adoption services#General personnel services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0199#1#Adoption services#General public services not elsewhere classified
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/019#1#Adoption services#General public services not elsewhere classified
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/013#1#Adoption services#General services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0139#1#Adoption services#General services not elsewhere classified
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/073#1#Adoption services#Hospital services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0733#1#Adoption services#Medical and maternity centre services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/1142#1#Adoption services#Non-urban railway transport freight services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/1143#1#Adoption services#Non-urban railway transport passenger services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/1133#1#Adoption services#Non-urban water transport services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0734#1#Adoption services#Nursing and convalescent home services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/072#1#Adoption services#Outpatient services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0132#1#Adoption services#Overall planning and statistical services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0724#1#Adoption services#Paramedical services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0311#1#Adoption services#Police services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/031#1#Adoption services#Police services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/076#1#Adoption services#Public health services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0761#1#Adoption services#Public health services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0832#1#Adoption services#Publishing services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0811#1#Adoption services#Recreational and sporting services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/081#1#Adoption services#Recreational and sporting services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/0841#1#Adoption services#Religious and other community services
https://data.naa.gov.au/def/agift/Adoption-services#http://linked.data.gov.au/def/cofog-a/084#1#Adoption services#Religious and other community services
